,gene_id,gene_ontology
67,b3771|ECK3763,cytosol
68,b3771|ECK3763,lyase activity
69,b3771|ECK3763,branched-chain amino acid biosynthetic process
70,b3771|ECK3763,branched-chain amino acid biosynthetic process
71,b3771|ECK3763,cellular amino acid biosynthetic process
72,b3771|ECK3763,catalytic activity
73,b3771|ECK3763,"4 iron, 4 sulfur cluster binding"
74,b3771|ECK3763,"4 iron, 4 sulfur cluster binding"
75,b3771|ECK3763,iron-sulfur cluster binding
76,b3771|ECK3763,iron-sulfur cluster binding
77,b3771|ECK3763,metal ion binding
78,b3771|ECK3763,isoleucine biosynthetic process
79,b3771|ECK3763,isoleucine biosynthetic process
80,b3771|ECK3763,isoleucine biosynthetic process
81,b3771|ECK3763,dihydroxy-acid dehydratase activity
82,b3771|ECK3763,dihydroxy-acid dehydratase activity
83,b3771|ECK3763,dihydroxy-acid dehydratase activity
84,b3771|ECK3763,dihydroxy-acid dehydratase activity
85,b3771|ECK3763,valine biosynthetic process
86,b3771|ECK3763,valine biosynthetic process
87,b3771|ECK3763,valine biosynthetic process
88,b3771|ECK3763,cytosol
89,b3771|ECK3763,hydro-lyase activity
90,btuR,cobalamin biosynthetic process
91,btuR,porphyrin-containing compound biosynthetic process
92,btuR,aerobic cobalamin biosynthetic process
93,btuR,transferase activity
94,btuR,ATP binding
95,btuR,ATP binding
96,btuR,nucleotide binding
97,btuR,"cob(I)yrinic acid a,c-diamide adenosyltransferase activity"
98,btuR,"cob(I)yrinic acid a,c-diamide adenosyltransferase activity"
99,btuR,"cob(I)yrinic acid a,c-diamide adenosyltransferase activity"
100,btuR,cobalamin biosynthetic process
101,btuR,cobalamin biosynthetic process
102,btuR,cobalamin biosynthetic process
103,btuR,cobalamin biosynthetic process
104,btuR,cytoplasm
105,btuR,cytoplasm
106,cadA,lysine decarboxylase activity
107,cadA,lysine catabolic process
108,cadA,guanosine tetraphosphate binding
109,cadA,carboxy-lyase activity
110,cadA,carboxy-lyase activity
111,cadA,lyase activity
112,cadA,cellular amino acid metabolic process
113,cadA,catalytic activity
114,cadA,identical protein binding
115,cadA,identical protein binding
116,cadA,identical protein binding
117,cadA,protein binding
118,cadA,protein binding
119,cadA,protein binding
120,cadA,protein binding
121,cadA,lysine decarboxylase activity
122,cadA,lysine decarboxylase activity
123,cadA,lysine decarboxylase activity
124,cadA,cytoplasm
125,cadA,cytoplasm
126,cadA,cytoplasm
127,ygjF|b3068|ECK3058,DNA N-glycosylase activity
128,ygjF|b3068|ECK3058,hydrolase activity
129,ygjF|b3068|ECK3058,cellular response to DNA damage stimulus
130,ygjF|b3068|ECK3058,DNA repair
131,ygjF|b3068|ECK3058,DNA repair
132,ygjF|b3068|ECK3058,DNA repair
133,ygjF|b3068|ECK3058,pyrimidine-specific mismatch base pair DNA N-glycosylase activity
134,ygjF|b3068|ECK3058,pyrimidine-specific mismatch base pair DNA N-glycosylase activity
135,ygjF|b3068|ECK3058,"base-excision repair, AP site formation"
136,ygjF|b3068|ECK3058,"base-excision repair, AP site formation"
137,ygjF|b3068|ECK3058,DNA binding
138,ygjF|b3068|ECK3058,cytoplasm
139,ygjF|b3068|ECK3058,cytoplasm
140,ygjF|b3068|ECK3058,cytoplasm
141,fsrB|hmpA|b2552|ECK2549,oxygen binding
142,fsrB|hmpA|b2552|ECK2549,oxidoreductase activity
143,fsrB|hmpA|b2552|ECK2549,oxidoreductase activity
144,fsrB|hmpA|b2552|ECK2549,metal ion binding
145,fsrB|hmpA|b2552|ECK2549,hydroperoxide reductase activity
146,fsrB|hmpA|b2552|ECK2549,fatty acid binding
147,fsrB|hmpA|b2552|ECK2549,FAD binding
148,fsrB|hmpA|b2552|ECK2549,FAD binding
149,fsrB|hmpA|b2552|ECK2549,response to nitrosative stress
150,fsrB|hmpA|b2552|ECK2549,response to nitrosative stress
151,fsrB|hmpA|b2552|ECK2549,response to nitrosative stress
152,fsrB|hmpA|b2552|ECK2549,response to nitrosative stress
153,fsrB|hmpA|b2552|ECK2549,oxidation-reduction process
154,fsrB|hmpA|b2552|ECK2549,oxidation-reduction process
155,fsrB|hmpA|b2552|ECK2549,heme binding
156,fsrB|hmpA|b2552|ECK2549,heme binding
157,fsrB|hmpA|b2552|ECK2549,heme binding
158,fsrB|hmpA|b2552|ECK2549,oxygen transport
159,fsrB|hmpA|b2552|ECK2549,oxygen transport
160,fsrB|hmpA|b2552|ECK2549,response to toxic substance
161,fsrB|hmpA|b2552|ECK2549,cytoplasm
162,fsrB|hmpA|b2552|ECK2549,cytoplasm
163,fsrB|hmpA|b2552|ECK2549,oxygen carrier activity
164,fsrB|hmpA|b2552|ECK2549,oxygen carrier activity
165,fsrB|hmpA|b2552|ECK2549,nitric oxide dioxygenase activity
166,fsrB|hmpA|b2552|ECK2549,nitric oxide dioxygenase activity
167,fsrB|hmpA|b2552|ECK2549,nitric oxide dioxygenase activity
168,fsrB|hmpA|b2552|ECK2549,nitric oxide dioxygenase activity
169,fsrB|hmpA|b2552|ECK2549,nitric oxide dioxygenase activity
170,fsrB|hmpA|b2552|ECK2549,cellular response to nitrosative stress
171,fsrB|hmpA|b2552|ECK2549,nitric oxide catabolic process
172,fsrB|hmpA|b2552|ECK2549,nitric oxide dioxygenase activity
173,fsrB|hmpA|b2552|ECK2549,FAD binding
174,radC|spoV|b3652|ECK3642,protein binding
175,radC|spoV|b3652|ECK3642,response to radiation
176,radC|spoV|b3652|ECK3642,hydrolase activity
177,radC|spoV|b3652|ECK3642,helicase activity
178,radC|spoV|b3652|ECK3642,nucleic acid binding
179,radC|spoV|b3652|ECK3642,cytosol
180,radC|spoV|b3652|ECK3642,DNA duplex unwinding
181,radC|spoV|b3652|ECK3642,Holliday junction helicase complex
182,radC|spoV|b3652|ECK3642,cellular response to DNA damage stimulus
183,radC|spoV|b3652|ECK3642,DNA recombination
184,radC|spoV|b3652|ECK3642,DNA recombination
185,radC|spoV|b3652|ECK3642,DNA repair
186,radC|spoV|b3652|ECK3642,DNA repair
187,radC|spoV|b3652|ECK3642,ATP binding
188,radC|spoV|b3652|ECK3642,ATP binding
189,radC|spoV|b3652|ECK3642,DNA helicase activity
190,radC|spoV|b3652|ECK3642,DNA helicase activity
191,radC|spoV|b3652|ECK3642,DNA helicase activity
192,radC|spoV|b3652|ECK3642,DNA binding
193,radC|spoV|b3652|ECK3642,nucleotide binding
194,radC|spoV|b3652|ECK3642,DNA repair
195,radC|spoV|b3652|ECK3642,DNA helicase activity
196,mepM,septum digestion after cytokinesis
197,mepM,septum digestion after cytokinesis
198,mepM,cell wall organization
199,mepM,capsule polysaccharide biosynthetic process
200,mepM,endopeptidase activity
201,mepM,integral component of plasma membrane
202,mepM,metalloendopeptidase activity
203,mepM,peptidoglycan metabolic process
204,mepM,peptidoglycan metabolic process
205,mepM,membrane
206,mepM,integral component of membrane
207,mepM,plasma membrane
208,mepM,plasma membrane
209,mepM,plasma membrane
210,mepM,metal ion binding
211,mepM,hydrolase activity
212,mepM,metallopeptidase activity
213,mepM,peptidase activity
214,mepM,proteolysis
215,mepM,metalloendopeptidase activity
216,mepM,septum digestion after cytokinesis
217,b3186|ECK3175,cytosol
218,b3186|ECK3175,translation
219,b3186|ECK3175,translation
220,b3186|ECK3175,structural constituent of ribosome
221,b3186|ECK3175,cytosolic large ribosomal subunit
222,b3186|ECK3175,rRNA binding
223,b3186|ECK3175,rRNA binding
224,b3186|ECK3175,ribosome
225,b3186|ECK3175,ribosome
226,b3186|ECK3175,RNA binding
227,b3186|ECK3175,RNA binding
228,b3186|ECK3175,structural constituent of ribosome
229,b1688|ECK1685,plasma membrane
230,b1688|ECK1685,plasma membrane
231,b1688|ECK1685,plasma membrane
232,b1688|ECK1685,plasma membrane
233,b1688|ECK1685,plasma membrane
234,b1688|ECK1685,integral component of membrane
235,b1688|ECK1685,membrane
236,tqsA,biofilm formation
237,tqsA,transport
238,tqsA,integral component of plasma membrane
239,tqsA,autoinducer AI-2 transmembrane transport
240,tqsA,efflux transmembrane transporter activity
241,tqsA,quorum sensing
242,tqsA,quorum sensing
243,tqsA,plasma membrane
244,tqsA,plasma membrane
245,tqsA,plasma membrane
246,tqsA,integral component of membrane
247,tqsA,integral component of membrane
248,tqsA,membrane
249,tqsA,transmembrane transport
250,b3294|ECK3281,ribosomal large subunit assembly
251,b3294|ECK3281,cytosol
252,b3294|ECK3281,translation
253,b3294|ECK3281,translation
254,b3294|ECK3281,structural constituent of ribosome
255,b3294|ECK3281,structural constituent of ribosome
256,b3294|ECK3281,cytosolic large ribosomal subunit
257,b3294|ECK3281,cytosolic large ribosomal subunit
258,b3294|ECK3281,ribosome
259,b3294|ECK3281,ribosome
260,b3294|ECK3281,cytosolic large ribosomal subunit
261,b3294|ECK3281,large ribosomal subunit
262,b3294|ECK3281,structural constituent of ribosome
263,ydgB|b1606|ECK1601,oxidoreductase activity
264,ydgB|b1606|ECK1601,oxidoreductase activity
265,ydgB|b1606|ECK1601,dihydromonapterin reductase activity
266,ydgB|b1606|ECK1601,one-carbon metabolic process
267,ydgB|b1606|ECK1601,oxidation-reduction process
268,ydgB|b1606|ECK1601,folic acid biosynthetic process
269,ydgB|b1606|ECK1601,10-formyltetrahydrofolate biosynthetic process
270,ydgB|b1606|ECK1601,dihydrofolate reductase activity
271,ydeZ|b1515|ECK1508,transmembrane transport
272,ydeZ|b1515|ECK1508,transmembrane transporter activity
273,ydeZ|b1515|ECK1508,plasma membrane
274,ydeZ|b1515|ECK1508,plasma membrane
275,ydeZ|b1515|ECK1508,plasma membrane
276,ydeZ|b1515|ECK1508,plasma membrane
277,ydeZ|b1515|ECK1508,integral component of membrane
278,ydeZ|b1515|ECK1508,membrane
279,ydeZ|b1515|ECK1508,membrane
280,ydeZ|b1515|ECK1508,plasma membrane
281,ydeZ|b1515|ECK1508,integral component of membrane
282,yaaC|b0025|ECK0026,protein binding
283,yaaC|b0025|ECK0026,nucleotidyltransferase activity
284,yaaC|b0025|ECK0026,transferase activity
285,yaaC|b0025|ECK0026,kinase activity
286,yaaC|b0025|ECK0026,catalytic activity
287,yaaC|b0025|ECK0026,phosphorylation
288,yaaC|b0025|ECK0026,metabolic process
289,yaaC|b0025|ECK0026,riboflavin biosynthetic process
290,yaaC|b0025|ECK0026,ATP binding
291,yaaC|b0025|ECK0026,nucleotide binding
292,yaaC|b0025|ECK0026,riboflavin kinase activity
293,yaaC|b0025|ECK0026,riboflavin kinase activity
294,yaaC|b0025|ECK0026,riboflavin kinase activity
295,yaaC|b0025|ECK0026,FMN adenylyltransferase activity
296,yaaC|b0025|ECK0026,FMN adenylyltransferase activity
297,yaaC|b0025|ECK0026,FMN adenylyltransferase activity
298,yaaC|b0025|ECK0026,FMN biosynthetic process
299,yaaC|b0025|ECK0026,FAD biosynthetic process
300,yaaC|b0025|ECK0026,FMN biosynthetic process
301,yaaC|b0025|ECK0026,riboflavin metabolic process
302,yaaC|b0025|ECK0026,riboflavin kinase activity
303,chlD|modR|b0761|ECK0750,metal ion binding
304,chlD|modR|b0761|ECK0750,molybdenum ion binding
305,chlD|modR|b0761|ECK0750,molybdate ion transport
306,chlD|modR|b0761|ECK0750,DNA-binding transcription factor activity
307,chlD|modR|b0761|ECK0750,"regulation of transcription, DNA-templated"
308,chlD|modR|b0761|ECK0750,cytosol
309,chlD|modR|b0761|ECK0750,DNA binding
310,chlD|modR|b0761|ECK0750,cytoplasm
311,chlD|modR|b0761|ECK0750,cytoplasm
312,aceA,isocitrate lyase activity
313,aceA,cation binding
314,aceA,glyoxylate cycle
315,aceA,catalytic activity
316,aceA,metal ion binding
317,aceA,lyase activity
318,aceA,carboxylic acid metabolic process
319,aceA,tricarboxylic acid cycle
320,aceA,isocitrate lyase activity
321,aceA,isocitrate lyase activity
322,aceA,isocitrate lyase activity
323,aceA,glyoxylate cycle
324,aceA,glyoxylate cycle
325,aceA,glyoxylate cycle
326,aceA,isocitrate lyase activity
327,copR|ybbI|b0487|ECK0481,identical protein binding
328,copR|ybbI|b0487|ECK0481,identical protein binding
329,copR|ybbI|b0487|ECK0481,protein-DNA complex
330,copR|ybbI|b0487|ECK0481,protein-DNA complex
331,copR|ybbI|b0487|ECK0481,DNA-binding transcription activator activity
332,copR|ybbI|b0487|ECK0481,DNA-binding transcription activator activity
333,copR|ybbI|b0487|ECK0481,transcription regulatory region sequence-specific DNA binding
334,copR|ybbI|b0487|ECK0481,transcription regulatory region sequence-specific DNA binding
335,copR|ybbI|b0487|ECK0481,bacterial-type cis-regulatory region sequence-specific DNA binding
336,copR|ybbI|b0487|ECK0481,"positive regulation of transcription, DNA-templated"
337,copR|ybbI|b0487|ECK0481,"positive regulation of transcription, DNA-templated"
338,copR|ybbI|b0487|ECK0481,copper ion binding
339,copR|ybbI|b0487|ECK0481,copper ion binding
340,copR|ybbI|b0487|ECK0481,DNA-binding transcription factor activity
341,copR|ybbI|b0487|ECK0481,DNA-binding transcription factor activity
342,copR|ybbI|b0487|ECK0481,"regulation of transcription, DNA-templated"
343,copR|ybbI|b0487|ECK0481,metal ion binding
344,copR|ybbI|b0487|ECK0481,cytoplasm
345,copR|ybbI|b0487|ECK0481,cytoplasm
346,copR|ybbI|b0487|ECK0481,DNA binding
347,copR|ybbI|b0487|ECK0481,DNA binding
348,copR|ybbI|b0487|ECK0481,"transcription, DNA-templated"
349,copR|ybbI|b0487|ECK0481,"transcription, DNA-templated"
350,copR|ybbI|b0487|ECK0481,"transcription, DNA-templated"
351,copR|ybbI|b0487|ECK0481,"transcription, DNA-templated"
352,antO|yaaB|b0020|ECK0021,DNA-binding transcription activator activity
353,antO|yaaB|b0020|ECK0021,"positive regulation of DNA-templated transcription, initiation"
354,antO|yaaB|b0020|ECK0021,DNA-binding transcription factor activity
355,antO|yaaB|b0020|ECK0021,"regulation of transcription, DNA-templated"
356,antO|yaaB|b0020|ECK0021,DNA binding
357,antO|yaaB|b0020|ECK0021,cytoplasm
358,antO|yaaB|b0020|ECK0021,cytoplasm
359,antO|yaaB|b0020|ECK0021,"regulation of DNA-templated transcription, initiation"
360,antO|yaaB|b0020|ECK0021,DNA-binding transcription factor activity
361,dacB,serine-type D-Ala-D-Ala carboxypeptidase activity
362,dacB,protein binding
363,dacB,protein binding
364,dacB,periplasmic space
365,dacB,periplasmic space
366,dacB,hydrolase activity
367,dacB,serine-type carboxypeptidase activity
368,dacB,proteolysis
369,dacB,cell division
370,dacB,endopeptidase activity
371,dacB,peptidoglycan metabolic process
372,dacB,peptidoglycan metabolic process
373,dacB,peptidoglycan catabolic process
374,dacB,peptidoglycan turnover
375,dacB,cell wall macromolecule catabolic process
376,dacB,FtsZ-dependent cytokinesis
377,dacB,carboxypeptidase activity
378,dacB,carboxypeptidase activity
379,dacB,penicillin binding
380,dacB,response to antibiotic
381,dacB,peptidoglycan biosynthetic process
382,dacB,peptidoglycan biosynthetic process
383,dacB,regulation of cell shape
384,dacB,regulation of cell shape
385,dacB,regulation of cell shape
386,dacB,regulation of cell shape
387,dacB,cell wall organization
388,dacB,cell wall organization
389,dacB,cell wall organization
390,dacB,serine-type D-Ala-D-Ala carboxypeptidase activity
391,dacB,peptidoglycan metabolic process
392,dacB,serine-type carboxypeptidase activity
393,dacB,proteolysis
394,yaaH|b0010|ECK0010,proton transmembrane transport
395,yaaH|b0010|ECK0010,symporter activity
396,yaaH|b0010|ECK0010,ion transport
397,yaaH|b0010|ECK0010,acetate transmembrane transport
398,yaaH|b0010|ECK0010,acetate transmembrane transport
399,yaaH|b0010|ECK0010,acetate:proton symporter activity
400,yaaH|b0010|ECK0010,succinate transmembrane transport
401,yaaH|b0010|ECK0010,integral component of plasma membrane
402,yaaH|b0010|ECK0010,plasma membrane
403,yaaH|b0010|ECK0010,plasma membrane
404,yaaH|b0010|ECK0010,plasma membrane
405,yaaH|b0010|ECK0010,plasma membrane
406,yaaH|b0010|ECK0010,integral component of membrane
407,yaaH|b0010|ECK0010,integral component of membrane
408,yaaH|b0010|ECK0010,membrane
409,yaaH|b0010|ECK0010,plasma membrane
410,yaaH|b0010|ECK0010,succinate transmembrane transport
411,yaaH|b0010|ECK0010,acetate:proton symporter activity
412,yaaH|b0010|ECK0010,acetate transmembrane transport
413,b2079|ECK2075,identical protein binding
414,b2079|ECK2075,identical protein binding
415,b2079|ECK2075,"regulation of transcription, DNA-templated"
416,b2079|ECK2075,DNA binding
417,b2079|ECK2075,DNA binding
418,b2079|ECK2075,cytosol
419,b2079|ECK2075,regulation of response to drug
420,b2079|ECK2075,"positive regulation of DNA-templated transcription, initiation"
421,b2079|ECK2075,bacterial-type cis-regulatory region sequence-specific DNA binding
422,b2079|ECK2075,cytoplasm
423,b2079|ECK2075,cytoplasm
424,b2079|ECK2075,phosphorelay signal transduction system
425,b2079|ECK2075,phosphorelay signal transduction system
426,b2079|ECK2075,"transcription, DNA-templated"
427,b2079|ECK2075,"transcription, DNA-templated"
428,b2079|ECK2075,cytosol
429,b2079|ECK2075,phosphorelay response regulator activity
430,b2079|ECK2075,transcription regulatory region sequence-specific DNA binding
431,b2079|ECK2075,protein-DNA complex
432,b2079|ECK2075,DNA-binding transcription activator activity
433,b2079|ECK2075,DNA-binding transcription factor activity
434,b1443|ECK1437,transmembrane transport
435,b1443|ECK1437,DNA import into cell involved in transformation
436,b1443|ECK1437,plasma membrane
437,b1443|ECK1437,plasma membrane
438,b1443|ECK1437,plasma membrane
439,b1443|ECK1437,plasma membrane
440,b1443|ECK1437,integral component of membrane
441,b1443|ECK1437,membrane
442,b1443|ECK1437,membrane
443,yigJ|b3823|ECK3817,integral component of plasma membrane
444,yigJ|b3823|ECK3817,integral component of plasma membrane
445,yigJ|b3823|ECK3817,threonine transport
446,yigJ|b3823|ECK3817,threonine transport
447,yigJ|b3823|ECK3817,threonine transport
448,yigJ|b3823|ECK3817,threonine efflux transmembrane transporter activity
449,yigJ|b3823|ECK3817,threonine efflux transmembrane transporter activity
450,yigJ|b3823|ECK3817,threonine efflux transmembrane transporter activity
451,yigJ|b3823|ECK3817,amino acid transport
452,yigJ|b3823|ECK3817,plasma membrane
453,yigJ|b3823|ECK3817,plasma membrane
454,yigJ|b3823|ECK3817,plasma membrane
455,yigJ|b3823|ECK3817,integral component of membrane
456,yigJ|b3823|ECK3817,integral component of membrane
457,yigJ|b3823|ECK3817,membrane
458,yigJ|b3823|ECK3817,membrane
459,yigJ|b3823|ECK3817,amino acid transmembrane transporter activity
460,yigJ|b3823|ECK3817,integral component of plasma membrane
461,yigJ|b3823|ECK3817,amino acid transport
462,b1311|ECK1306,transmembrane transport
463,b1311|ECK1306,plasma membrane
464,b1311|ECK1306,plasma membrane
465,b1311|ECK1306,plasma membrane
466,b1311|ECK1306,plasma membrane
467,b1311|ECK1306,integral component of membrane
468,b1311|ECK1306,membrane
469,b1311|ECK1306,membrane
470,bypA1|b0884|ECK0875,rRNA binding
471,bypA1|b0884|ECK0875,rRNA binding
472,bypA1|b0884|ECK0875,protein binding
473,bypA1|b0884|ECK0875,RNA binding
474,bypA1|b0884|ECK0875,RNA binding
475,bypA1|b0884|ECK0875,cytosol
476,bypA1|b0884|ECK0875,translation
477,bypA1|b0884|ECK0875,translation initiation factor activity
478,bypA1|b0884|ECK0875,translation initiation factor activity
479,bypA1|b0884|ECK0875,translation initiation factor activity
480,bypA1|b0884|ECK0875,ribosome binding
481,bypA1|b0884|ECK0875,ribosome binding
482,bypA1|b0884|ECK0875,cytoplasm
483,bypA1|b0884|ECK0875,cytoplasm
484,bypA1|b0884|ECK0875,cytoplasm
485,bypA1|b0884|ECK0875,translational initiation
486,bypA1|b0884|ECK0875,translational initiation
487,bypA1|b0884|ECK0875,translational initiation
488,bypA1|b0884|ECK0875,cytosol
489,bypA1|b0884|ECK0875,ribosome binding
490,yigK|b3824|ECK3818,integral component of plasma membrane
491,yigK|b3824|ECK3818,threonine efflux transmembrane transporter activity
492,yigK|b3824|ECK3818,threonine efflux transmembrane transporter activity
493,yigK|b3824|ECK3818,threonine efflux transmembrane transporter activity
494,yigK|b3824|ECK3818,threonine transport
495,yigK|b3824|ECK3818,threonine transport
496,yigK|b3824|ECK3818,threonine transport
497,yigK|b3824|ECK3818,amino acid transport
498,yigK|b3824|ECK3818,homoserine transport
499,yigK|b3824|ECK3818,homoserine transport
500,yigK|b3824|ECK3818,homoserine transport
501,yigK|b3824|ECK3818,homoserine transmembrane transporter activity
502,yigK|b3824|ECK3818,homoserine transmembrane transporter activity
503,yigK|b3824|ECK3818,homoserine transmembrane transporter activity
504,yigK|b3824|ECK3818,plasma membrane
505,yigK|b3824|ECK3818,plasma membrane
506,yigK|b3824|ECK3818,plasma membrane
507,yigK|b3824|ECK3818,integral component of membrane
508,yigK|b3824|ECK3818,integral component of membrane
509,yigK|b3824|ECK3818,integral component of membrane
510,yigK|b3824|ECK3818,membrane
511,yigK|b3824|ECK3818,membrane
512,yigK|b3824|ECK3818,homoserine transport
513,yigK|b3824|ECK3818,homoserine transmembrane transporter activity
514,yigK|b3824|ECK3818,amino acid transmembrane transporter activity
515,yigK|b3824|ECK3818,integral component of plasma membrane
516,yigK|b3824|ECK3818,amino acid transport
517,ychM|b1206|ECK1194,L-aspartate transmembrane transport
518,ychM|b1206|ECK1194,sulfate transmembrane transport
519,ychM|b1206|ECK1194,sulfate transmembrane transport
520,ychM|b1206|ECK1194,aspartate transmembrane transport
521,ychM|b1206|ECK1194,L-aspartate transmembrane transporter activity
522,ychM|b1206|ECK1194,succinate transmembrane transport
523,ychM|b1206|ECK1194,succinate transmembrane transporter activity
524,ychM|b1206|ECK1194,fumarate transport
525,ychM|b1206|ECK1194,fumarate transmembrane transporter activity
526,ychM|b1206|ECK1194,transmembrane transport
527,ychM|b1206|ECK1194,sulfate transmembrane transporter activity
528,ychM|b1206|ECK1194,sulfate transport
529,ychM|b1206|ECK1194,secondary active sulfate transmembrane transporter activity
530,ychM|b1206|ECK1194,integral component of plasma membrane
531,ychM|b1206|ECK1194,plasma membrane
532,ychM|b1206|ECK1194,plasma membrane
533,ychM|b1206|ECK1194,plasma membrane
534,ychM|b1206|ECK1194,plasma membrane
535,ychM|b1206|ECK1194,integral component of membrane
536,ychM|b1206|ECK1194,integral component of membrane
537,ychM|b1206|ECK1194,membrane
538,ychM|b1206|ECK1194,membrane
539,ychM|b1206|ECK1194,fumarate transmembrane transporter activity
540,ychM|b1206|ECK1194,L-aspartate transmembrane transport
541,ychM|b1206|ECK1194,fumarate transport
542,ychM|b1206|ECK1194,succinate transmembrane transporter activity
543,ychM|b1206|ECK1194,succinate transmembrane transport
544,ychM|b1206|ECK1194,L-aspartate transmembrane transporter activity
545,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,cytosol
546,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,cytosol
547,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,identical protein binding
548,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,identical protein binding
549,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,identical protein binding
550,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,protein binding
551,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,protein binding
552,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,protein binding
553,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,protein binding
554,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,protein binding
555,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,protein binding
556,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,protein binding
557,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,protein binding
558,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,protein binding
559,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,protein binding
560,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,protein binding
561,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,protein binding
562,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,protein binding
563,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,nucleic acid binding
564,nusD|sun|tsu|rnsC|nitA|psu|psuA|sbaA|b3783|ECK3775,RNA-dependent ATPase activity
